SGRSN6337,Solder pellets/Grenaille Sn63Pb37 (2kg jar) (Ø12 - 1x1cm),solder alloy solder pellets Sn63Pb37 2kg jar
SGRSN633706,"Solder pellets/Grenaille Sn63Pb37 (2kg jar) (Ø6 - 0,6x2cm)",solder alloy solder pellets Sn63Pb37 2kg jar
SBSN96.5AG3.50340,Solderbar (± 340kg) Sn96.5Ag3.5 (20kg box),"solder alloy solder bars Sn96,5Ag3,5 20kg box"
SBSN99.7AG03336,"Solderbar (±336g) Sn99,7Ag0,3 (20kg box)","solder alloy solder bars Sn99,7Ag0,3 20kg box"
SBSACI1000,"Solderbar (1kg) Sn95,5Ag3,8Cu0,7","solder alloy solder bars Sn95,5Ag3,8Cu0,7 20kg box"
SBSAC3051000,"Solderbar (1kg) Sn96,5Ag3Cu0,5  (25kg box)","solder alloy solder bars Sn96,5Ag3Cu0,5 20kg box"
SBSN100Q200,Solderbar (200g) Sn100-Q (20kg box),solder alloy solder bars Sn100-Q 20kg box
SBSACI0250,"Solderbar (250g) Sn95,5Ag3,8Cu0,7 (20kg box)","solder alloy solder bars Sn95,5Ag3,8Cu0,7 20kg box"
SBSN99X0325,"Solderbar (325g) Sn99,3Cu0,7 (20kg box)","solder alloy solder bars Sn99,3Cu0,7 20kg box"
SBSN970325,Solderbar (340g) Sn97Cu3 (20kg box),solder alloy solder bars Sn97Cu3 20kg box
SB6337I0350,Solderbar (350g) Sn63Pb37 (25kg box),solder alloy solder bars Sn63Pb37 20kg box
SBSN99.8X0330,"Solderbar(330g)Sn99,8Cu0,2(20kg box)","solder alloy solder bars Sn99,8Cu0,2 20kg box"
SBLMPAQ850,"Solderbars LMPA™-Q (±0,85kg) for wave soldering (±20kg box)",solder alloy solder bars LMPA 20kg box
SGRSN99100,"Solder pellets Sn99,3Cu0,7 (2kg jar) (1cm x 1cm approx.)","solder alloy solder pellets Sn99,3Cu0,7 2kg jar"
SGRSAC305-2,"Solder pellets/Grenaille Sn96,5Ag3Cu0,5 (2kg jar) (Ø12 - 1x1cm)","solder alloy solder pellets Sn96,5Ag3Cu0,5 2kg jar"
SSTLMPAQ,"Solder Stones LMPA™-Q  for selective soldering (2,5kg jar- Ø37)","solder alloy solder stones LMPA 2,5kg jar"
SBSAC3050300,"Solderbar (300g) Sn96,5Ag3Cu0,5  (25kg box)","solder alloy solder bars Sn96,5Ag3Cu0,5 20kg box"
SB6337I0350AO,Solderbar (350g) Sn63Pb37 + Anti-Oxidant (25kg box),solder alloy solder bars Sn63Pb37 20kg box
SBSAC3050600,"Solderbar (600g) Sn96,5Ag3Cu0,5  (20kg box)","solder alloy solder bars Sn96,5Ag3Cu0,5 20kg box"
SBSAC0307800,"Solderbar (800g) Sn99Ag0,3Cu0,7 (20kg box)","solder alloy solder bars Sn99Ag0,3Cu0,7 20kg box"
SWIX70535SN99100,"RosIX 705 Sn99,3Cu0,7 1,0mm (3,5%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn99,3Cu0,7 1,0mm 3,5% 500g spool"
TH1000010,T 1000 Conditioner (10L HDPE drum),flux conditioner T 1000 10L HDPE drum
TH1000025,T 1000 Conditioner (25L HDPE drum),flux conditioner T 1000 25L HDPE drum
TH2005M010,T 2005M Thinner (10L HDPE drum),flux thinner T 2005M 10L HDPE drum
TH2005M025,T 2005M Thinner (25L HDPE drum),flux thinner T 2005M 25L HDPE drum
FLSTARNEX10001,Tarnex 10 Water Soluble Soldering Flux (1L HDPE bottle),soldering flux Tarnex 10 1L HDPE bottle
RP65001.,TerrIFic RP 65 VOC-Free No-Clean Soldering Flux (1L bottle),soldering flux TerrIFic RP65 1L HDPE bottle
RP650500,TerrIFic RP 65 VOC-Free No-Clean Soldering Flux (500ml bottle),soldering flux TerrIFic RP65 500mL HDPE bottle
MTTIPTIN030,Tip Tinner (30g metal can),tip tinner Tip Tinner 30g metal can
FLATS15010,TS15 Soldering Flux (10L HDPE drum),soldering flux TS15 10L HDPE drum
FLATS15001,TS15 Soldering Flux (1L HDPE bottle),soldering flux TS15 1L HDPE bottle
FLATS15025,TS15 Soldering Flux (25L HDPE drum),soldering flux TS15 25L HDPE drum
FLATS18010,TS18 Soldering Flux (10L HDPE drum),soldering flux TS18 10L HDPE drum
FLATS18025,TS18 Soldering Flux (25L HDPE drum),soldering flux TS18 25L HDPE drum
FLATS33010,TS33 Soldering Flux (10L HDPE drum),soldering flux TS33 10L HDPE drum
FLATS33025,TS33 Soldering Flux (25L HDPE drum),soldering flux TS33 25L HDPE drum
FLATS33R010,TS33R Soldering Flux (10L HDPE drum),soldering flux TS33R 10L HDPE drum
FLS1100001,WSF 1100 Water Soluble Soldering Flux (1L bottle),soldering flux WSF 1100 1L HDPE bottle
FLSWSF7700010,WSF 7700 Water Soluble Soldering Flux (10L HPDE drum),soldering flux WSF 7700 10L HDPE drum
SP5720NAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 88,5% 500g jar"
SP5720PAC3T4S2,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 88,3% Solderpaste (1,2kg cartridge)","solder paste LP 5720 Sn96,5Ag3Cu0,5 88,3% 1,2kg cartridge"
SP5720RAC3T4,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 88,3% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 88,3% 500g jar"
SP5720RAC3T5,"LP5720 Sn96,5Ag3Cu0,5 - type 5 - 88,3% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 88,3% 500g jar"
SP5720SCAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 85% Solderpaste (10cc syringe)","solder paste LP 5720 Sn96,5Ag3Cu0,5 85% 10cc syringe"
SP5720SCAC3T4,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 85% Solderpaste (10cc syringe)","solder paste LP 5720 Sn96,5Ag3Cu0,5 85% 10cc syringe"
SP5720X,"LP5720 Sn63Pb37 - type 3 - 89,5% Solderpaste (500g jar)","solder paste LP 5720 Sn63Pb37 89,5% 500g jar"
SDP7010,"µ- dIFe 7 Sn96,5Ag3Cu0,5 - type 5 - Dip Paste (10cc syr all in one)","dip paste µ-dIFe 7 Sn96,5Ag3Cu0,5 10cc syringe all-in-one"
SBLMPAQ2500,"Solderbars LMPA™-Q (2,5kg) for wave soldering (±18,5kg box)",solder alloy solder bars LMPA 20kg box
SBLMPAQ320,Solderbars LMPA™-Q for wave soldering,solder alloy solder bars LMPA 20kg box
SP5720MAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (250g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 88,5% 250g jar"
SP5720N,"LP5720 Sn62Pb36Ag2 -  type 3 - 89,5% Solderpaste (500g jar)","solder paste LP 5720 Sn62Pb36Ag2 89,5% 500g jar"
SW16SAC3100/500,"IF14-16 Sn96,5Ag3Cu0,5  1,0mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 1,0mm 1,6% 500g spool"
SWF16SAC3020,"Flexsol 903 Sn96,5Ag3Cu0,5  0,2mm (1,6%) Solderwire (10g spool)","solder wire Flexsol 903 Sn96,5Ag3Cu0,5 0,2mm 1,6% 10g spool"
SWF35SAC3150,"Flexsol 903 Sn96,5Ag3Cu0,5  1.5mm (3,5%) Solderwire","solder wire Flexsol 903 Sn96,5Ag3Cu0,5 1,5mm 3,5% 500g spool"
SWLMPAQ300K02,"Plain Solderwire LMPA™-Q 3,0mm (1,5 kg on 4 kg spool)","solder alloy plain solder wire LMPA 1,5kg spool"
SWFPSAC300K04,"Plain Solderwire Sn95,5Ag3,8Cu0,7 3,0mm (4kg green spool – 16kg box)","solder alloy plain solder wire Sn95,5Ag3,8Cu0,7 4kg green spool"
SW22SAC3035,"IF14-22 Sn96,5Ag3Cu0,5 0,35mm Solderwire (6kg box-100g spool)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,35mm 2,2% 100g spool"
SWIX70535SAC3100,"RosIX 705 Sn96,5Ag3Cu0,5 1,0mm (3,5%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn96,5Ag3Cu0,5 1,0mm 3,5% 500g spool"
SWBR135SAC070,"Bright1 (3,5%) Sn95,5Ag3,8Cu0,7 0,7mm Solderwire (500g spool-6kg box)","solder wire Bright 1 Sn95,5Ag3,8Cu0,7 0,7mm 3,5% 500g spool"
SP5505PAC4S,"DP 5505 Sn95,5Ag4Cu0,5 - type 3 - 88,5% Solderpaste (1kg cartridge)","solder paste DP 5505 Sn95,5Ag4Cu0,5 88,5% 1kg cartridge"
SP5505ICED.5NAC3,"DP 5505IC ed.5 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 88,5% 500g jar"
SP9009LTSCSN5/88,"IF 9009lt Sn5Pb92,5Ag2,5 - type 3 - 88% Solderpaste (10cc syringe)","solder paste IF 9009LT Sn5Pb92,5Ag2,5 88% 10cc syringe"
SW09SN63070,IF14-09 Sn63Pb37  0.7mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 0,7mm 0,9% 500g spool"
SWFPSN99.8200K04,"Plain Solderwire Sn99,8Cu0,2 2,0mm (4kg green spool)","solder alloy plain solder wire Sn99,8Cu0,2 4kg green spool"
SGRSN99120,"Soldersticks Sn99,3Cu0,7 12,0mm (2kg jar) (4cm)","solder alloy solder pellets Sn99,3Cu0,7 2kg jar"
SW16SAC035,"IF14-16 Sn95,5Ag3,8Cu0,7  0.35mm Solderwire (100g spool)","solder wire IF 14 Sn95,5Ag3,8Cu0,7 0,35mm 1,6% 100g spool"
SW16SN96050,"IF14-16 Sn96,5Ag3,5  0.5mm Solderwire (6kg box)","solder wire IF 14 Sn96,5Ag3,5 0,5mm 1,6% 500g spool"
SWYF14SN60070,"í-Flex 400 Sn60Pb40 0,7mm (1,4%) Solderwire (500g spool)","solder wire i-Flex 400 Sn60Pb40 0,7mm 1,4% 500g spool"
SWYF16SAC03100,"í-Flex 400 Sn99Ag0,3Cu0,7 1.0mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn99Ag0,3Cu0,7 1,0mm 1,6% 500g spool"
SPQ6PLMPAQT4S2,"LMPA™-Q6 - type 4 - 89% Solderpaste (1,2kg cartridge)","solder paste LMPA™-Q6 LMPA 89% 1,2kg cartridge"
SWQF7030SAC3050,"QF 70 Sn96,5Ag3Cu0,5 0,5mm (3%) Solderwire (500g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 0,5mm 3,0% 500g spool"
